Chemin,Format,Train_Test,Classe,Nom,Type,Largeur,Hauteur,Canaux,Doute_Carre
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231114120644_0578_T_000011.png,112x112,train,bottom dirt,DJI_20231114120644_0578_T_000011,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231114120644_0578_T_000012.png,112x112,train,bottom dirt,DJI_20231114120644_0578_T_000012,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231114120644_0578_T_000013.png,112x112,train,bottom dirt,DJI_20231114120644_0578_T_000013,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231114120644_0578_T_000014.png,112x112,train,bottom dirt,DJI_20231114120644_0578_T_000014,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231114141553_0095_T_000001.png,112x112,train,bottom dirt,DJI_20231114141553_0095_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231114141553_0095_T_000002.png,112x112,train,bottom dirt,DJI_20231114141553_0095_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231114141609_0103_T_000003.png,112x112,train,bottom dirt,DJI_20231114141609_0103_T_000003,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231114141609_0103_T_000004.png,112x112,train,bottom dirt,DJI_20231114141609_0103_T_000004,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231114141803_0159_T_000001.png,112x112,train,bottom dirt,DJI_20231114141803_0159_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231114141848_0181_T_000002.png,112x112,train,bottom dirt,DJI_20231114141848_0181_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231114142041_0236_T_000001.png,112x112,train,bottom dirt,DJI_20231114142041_0236_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231114142041_0236_T_000002.png,112x112,train,bottom dirt,DJI_20231114142041_0236_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231114142041_0236_T_000003.png,112x112,train,bottom dirt,DJI_20231114142041_0236_T_000003,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231114142046_0239_T_000003.png,112x112,train,bottom dirt,DJI_20231114142046_0239_T_000003,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231114142546_0386_T_000001.png,112x112,train,bottom dirt,DJI_20231114142546_0386_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231114142546_0386_T_000003.png,112x112,train,bottom dirt,DJI_20231114142546_0386_T_000003,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231114142550_0388_T_000002.png,112x112,train,bottom dirt,DJI_20231114142550_0388_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\01bottom dirt\DJI_20231121154031_0013_T_000001.png,112x112,train,bottom dirt,DJI_20231121154031_0013_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223104039_0171_T_000001.png,112x112,train,break,DJI_20230223104039_0171_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223104039_0171_T_000002.png,112x112,train,break,DJI_20230223104039_0171_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223104424_0277_T_000011.png,112x112,train,break,DJI_20230223104424_0277_T_000011,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223104424_0277_T_000015.png,112x112,train,break,DJI_20230223104424_0277_T_000015,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223110843_0025_T_000002.png,112x112,train,break,DJI_20230223110843_0025_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223112133_0382_T_000001.png,112x112,train,break,DJI_20230223112133_0382_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223112136_0383_T_000003.png,112x112,train,break,DJI_20230223112136_0383_T_000003,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223112156_0394_T_000001.png,112x112,train,break,DJI_20230223112156_0394_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223112202_0396_T_000002.png,112x112,train,break,DJI_20230223112202_0396_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223113531_0689_T_000002.png,112x112,train,break,DJI_20230223113531_0689_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223113709_0731_T_000001.png,112x112,train,break,DJI_20230223113709_0731_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223113713_0733_T_000001.png,112x112,train,break,DJI_20230223113713_0733_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223113830_0768_T_000001.png,112x112,train,break,DJI_20230223113830_0768_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223114516_0935_T_000001.png,112x112,train,break,DJI_20230223114516_0935_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223114728_0989_T_000001.png,112x112,train,break,DJI_20230223114728_0989_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223115108_0131_T_000001.png,112x112,train,break,DJI_20230223115108_0131_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223115159_0162_T_000001.png,112x112,train,break,DJI_20230223115159_0162_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223115203_0164_T_000001.png,112x112,train,break,DJI_20230223115203_0164_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223115203_0164_T_000006.png,112x112,train,break,DJI_20230223115203_0164_T_000006,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223115208_0167_T_000001.png,112x112,train,break,DJI_20230223115208_0167_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223120332_0419_T_000001.png,112x112,train,break,DJI_20230223120332_0419_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223120458_0467_T_000001.png,112x112,train,break,DJI_20230223120458_0467_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223120532_0483_T_000001.png,112x112,train,break,DJI_20230223120532_0483_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223123506_0381_T_000001.png,112x112,train,break,DJI_20230223123506_0381_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223123506_0381_T_000002.png,112x112,train,break,DJI_20230223123506_0381_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223123601_0408_T_000001.png,112x112,train,break,DJI_20230223123601_0408_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223123713_0445_T_000001.png,112x112,train,break,DJI_20230223123713_0445_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223123851_0491_T_000002.png,112x112,train,break,DJI_20230223123851_0491_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223123910_0500_T_000002.png,112x112,train,break,DJI_20230223123910_0500_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223123910_0500_T_000003.png,112x112,train,break,DJI_20230223123910_0500_T_000003,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223123934_0510_T_000008.png,112x112,train,break,DJI_20230223123934_0510_T_000008,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223123950_0517_T_000004.png,112x112,train,break,DJI_20230223123950_0517_T_000004,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223125005_0656_T_000001.png,112x112,train,break,DJI_20230223125005_0656_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223125458_0782_T_000001.png,112x112,train,break,DJI_20230223125458_0782_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223125618_0815_T_000002.png,112x112,train,break,DJI_20230223125618_0815_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223130258_0983_T_000001.png,112x112,train,break,DJI_20230223130258_0983_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230223130258_0983_T_000003.png,112x112,train,break,DJI_20230223130258_0983_T_000003,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230227163629_0370_T_000003.png,112x112,train,break,DJI_20230227163629_0370_T_000003,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230227164653_0684_T_000005.png,112x112,train,break,DJI_20230227164653_0684_T_000005,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228125042_0367_T_000001.png,112x112,train,break,DJI_20230228125042_0367_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228130311_0710_T_000003.png,112x112,train,break,DJI_20230228130311_0710_T_000003,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228130357_0730_T_000003.png,112x112,train,break,DJI_20230228130357_0730_T_000003,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228130446_0750_T_000001.png,112x112,train,break,DJI_20230228130446_0750_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228131612_0979_T_000001.png,112x112,train,break,DJI_20230228131612_0979_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228132413_0278_T_000001.png,112x112,train,break,DJI_20230228132413_0278_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228132433_0292_T_000001.png,112x112,train,break,DJI_20230228132433_0292_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228132443_0300_T_000001.png,112x112,train,break,DJI_20230228132443_0300_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228132518_0323_T_000001.png,112x112,train,break,DJI_20230228132518_0323_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228132550_0342_T_000001.png,112x112,train,break,DJI_20230228132550_0342_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228133036_0483_T_000004.png,112x112,train,break,DJI_20230228133036_0483_T_000004,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228133545_0623_T_000004.png,112x112,train,break,DJI_20230228133545_0623_T_000004,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228133758_0679_T_000001.png,112x112,train,break,DJI_20230228133758_0679_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228134032_0744_T_000006.png,112x112,train,break,DJI_20230228134032_0744_T_000006,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228134317_0766_T_000001.png,112x112,train,break,DJI_20230228134317_0766_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228134331_0772_T_000001.png,112x112,train,break,DJI_20230228134331_0772_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228134336_0774_T_000001.png,112x112,train,break,DJI_20230228134336_0774_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228134336_0774_T_000004.png,112x112,train,break,DJI_20230228134336_0774_T_000004,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228134419_0791_T_000001.png,112x112,train,break,DJI_20230228134419_0791_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228134447_0802_T_000003.png,112x112,train,break,DJI_20230228134447_0802_T_000003,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228134629_0846_T_000001.png,112x112,train,break,DJI_20230228134629_0846_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228134639_0850_T_000001.png,112x112,train,break,DJI_20230228134639_0850_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228134722_0868_T_000001.png,112x112,train,break,DJI_20230228134722_0868_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228134722_0868_T_000002.png,112x112,train,break,DJI_20230228134722_0868_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228134734_0873_T_000001.png,112x112,train,break,DJI_20230228134734_0873_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228134758_0882_T_000004.png,112x112,train,break,DJI_20230228134758_0882_T_000004,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228134830_0895_T_000004.png,112x112,train,break,DJI_20230228134830_0895_T_000004,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228135216_0986_T_000001.png,112x112,train,break,DJI_20230228135216_0986_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228135256_0003_T_000001.png,112x112,train,break,DJI_20230228135256_0003_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228135328_0026_T_000001.png,112x112,train,break,DJI_20230228135328_0026_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228135346_0038_T_000001.png,112x112,train,break,DJI_20230228135346_0038_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228135408_0053_T_000002.png,112x112,train,break,DJI_20230228135408_0053_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228142230_0416_T_000001.png,112x112,train,break,DJI_20230228142230_0416_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228144439_0934_T_000001.png,112x112,train,break,DJI_20230228144439_0934_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228144646_0986_T_000001.png,112x112,train,break,DJI_20230228144646_0986_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228145048_0134_T_000001.png,112x112,train,break,DJI_20230228145048_0134_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228145254_0206_T_000001.png,112x112,train,break,DJI_20230228145254_0206_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228150344_0545_T_000001.png,112x112,train,break,DJI_20230228150344_0545_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228154447_0072_T_000001.png,112x112,train,break,DJI_20230228154447_0072_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228154554_0111_T_000001.png,112x112,train,break,DJI_20230228154554_0111_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228155536_0427_T_000001.png,112x112,train,break,DJI_20230228155536_0427_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228155542_0429_T_000001.png,112x112,train,break,DJI_20230228155542_0429_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228155726_0481_T_000001.png,112x112,train,break,DJI_20230228155726_0481_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228160136_0590_T_000001.png,112x112,train,break,DJI_20230228160136_0590_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230228160327_0638_T_000001.png,112x112,train,break,DJI_20230228160327_0638_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230302165041_0025_T_000001.png,112x112,train,break,DJI_20230302165041_0025_T_000001,.png,112,112,3,True
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230308155812_0012_T_000006.png,112x112,train,break,DJI_20230308155812_0012_T_000006,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230407102300_0102_T_000001.png,112x112,train,break,DJI_20230407102300_0102_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230411134251_0505_T_000002.png,112x112,train,break,DJI_20230411134251_0505_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20230411135729_0075_T_000001.png,112x112,train,break,DJI_20230411135729_0075_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20231114114735_0015_T_000001.png,112x112,train,break,DJI_20231114114735_0015_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20231114114808_0031_T_000001.png,112x112,train,break,DJI_20231114114808_0031_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20231114114942_0077_T_000002.png,112x112,train,break,DJI_20231114114942_0077_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20231114115100_0115_T_000001.png,112x112,train,break,DJI_20231114115100_0115_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20231114115100_0115_T_000002.png,112x112,train,break,DJI_20231114115100_0115_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20231114115118_0124_T_000001.png,112x112,train,break,DJI_20231114115118_0124_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20231114115152_0141_T_000002.png,112x112,train,break,DJI_20231114115152_0141_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20231114115302_0175_T_000001.png,112x112,train,break,DJI_20231114115302_0175_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20231114115337_0192_T_000002.png,112x112,train,break,DJI_20231114115337_0192_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20231114115337_0192_T_000005.png,112x112,train,break,DJI_20231114115337_0192_T_000005,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20231114115353_0200_T_000002.png,112x112,train,break,DJI_20231114115353_0200_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20231114115357_0202_T_000001.png,112x112,train,break,DJI_20231114115357_0202_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20231114115431_0219_T_000001.png,112x112,train,break,DJI_20231114115431_0219_T_000001,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20231114115454_0230_T_000006.png,112x112,train,break,DJI_20231114115454_0230_T_000006,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20231114115529_0247_T_000002.png,112x112,train,break,DJI_20231114115529_0247_T_000002,.png,112,112,3,False
../data/raw/PVF-10\PVF_10_112x112\train\02break\DJI_20231114115727_0305_T_000002.png,112x112,train,break,DJI_20231114115727_0305_T_000002,.png,112,112,3,False
